id,menu_id,page_number,image_id,full_height,full_width,uuid
512,12581,3,1603593,7230,5428,510d47e4-295b-a3d9-e040-e00a18064a99
513,12581,4,1603594,7230,5428,510d47e4-295c-a3d9-e040-e00a18064a99
514,12582,2,4000001128,,,510d47db-1ef8-a3d9-e040-e00a18064a99
515,12582,1,474450,,,510d47db-1ef9-a3d9-e040-e00a18064a99
516,12583,2,4000009170,3074,2046,510d47db-491e-a3d9-e040-e00a18064a99
517,12583,1,466928,3049,2004,510d47db-491f-a3d9-e040-e00a18064a99
518,12584,2,4000009171,3690,2888,510d47db-4920-a3d9-e040-e00a18064a99
519,12584,1,466930,3679,2866,510d47db-4921-a3d9-e040-e00a18064a99
520,12585,2,4000009172,3413,2307,510d47db-4922-a3d9-e040-e00a18064a99
521,12585,1,466931,3411,2291,510d47db-4923-a3d9-e040-e00a18064a99
522,12586,2,4000009173,3352,2312,510d47db-4924-a3d9-e040-e00a18064a99
523,12586,1,466932,3365,2305,510d47db-4925-a3d9-e040-e00a18064a99
524,12587,2,4000009174,3090,2102,510d47db-4926-a3d9-e040-e00a18064a99
525,12587,3,4000009175,3070,2114,510d47db-4927-a3d9-e040-e00a18064a99
526,12587,4,4000009176,3091,2230,510d47db-4928-a3d9-e040-e00a18064a99
527,12587,1,466933,3091,2213,510d47db-4929-a3d9-e040-e00a18064a99
528,12588,2,4000009178,2950,1921,510d47db-492c-a3d9-e040-e00a18064a99
529,12588,1,466935,2957,1929,510d47db-492d-a3d9-e040-e00a18064a99
530,12589,2,4000009180,3593,2468,510d47db-4930-a3d9-e040-e00a18064a99
531,12589,1,466939,3575,2485,510d47db-4931-a3d9-e040-e00a18064a99
532,12590,2,4000009181,3434,2305,510d47db-4932-a3d9-e040-e00a18064a99
533,12590,1,466940,3427,2282,510d47db-4933-a3d9-e040-e00a18064a99
534,12591,2,4000009182,3431,2314,510d47db-4934-a3d9-e040-e00a18064a99
535,12591,1,466941,3454,2305,510d47db-4935-a3d9-e040-e00a18064a99
536,12592,2,4000009183,3076,2111,510d47db-4936-a3d9-e040-e00a18064a99
537,12592,3,4000009184,3054,2108,510d47db-4937-a3d9-e040-e00a18064a99
538,12592,4,4000009185,3060,2225,510d47db-4938-a3d9-e040-e00a18064a99
539,12592,1,466942,3081,2220,510d47db-4939-a3d9-e040-e00a18064a99
540,12593,2,4000009187,2306,1808,510d47db-493c-a3d9-e040-e00a18064a99
541,12593,1,466944,2293,1807,510d47db-493d-a3d9-e040-e00a18064a99
554,12595,2,4000009199,3909,2481,510d47db-494a-a3d9-e040-e00a18064a99
555,12595,1,466946,3929,2494,510d47db-494b-a3d9-e040-e00a18064a99
556,12596,2,4000009200,3821,2397,510d47db-494c-a3d9-e040-e00a18064a99
557,12596,3,4000009201,3813,2385,510d47db-494d-a3d9-e040-e00a18064a99
558,12596,4,4000009202,3813,2521,510d47db-494e-a3d9-e040-e00a18064a99
559,12596,1,466947,3835,2520,510d47db-494f-a3d9-e040-e00a18064a99
560,12597,2,4000009203,3500,2299,510d47db-4950-a3d9-e040-e00a18064a99
561,12597,1,466948,3525,2303,510d47db-4951-a3d9-e040-e00a18064a99
562,12598,2,4000009203,3500,2299,510d47db-4950-a3d9-e040-e00a18064a99
563,12598,1,466948,3525,2303,510d47db-4951-a3d9-e040-e00a18064a99
564,12599,2,4000009205,3515,2195,510d47db-4954-a3d9-e040-e00a18064a99
565,12599,3,4000009206,3511,2190,510d47db-4955-a3d9-e040-e00a18064a99
566,12599,4,4000009207,3505,2311,510d47db-4956-a3d9-e040-e00a18064a99
567,12599,1,466950,3523,2319,510d47db-4957-a3d9-e040-e00a18064a99
568,12600,2,4000009208,2970,1965,510d47db-4958-a3d9-e040-e00a18064a99
569,12600,1,466951,2961,1930,510d47db-4959-a3d9-e040-e00a18064a99
570,12601,2,4000009209,2985,1966,510d47db-495a-a3d9-e040-e00a18064a99
571,12601,1,466952,2977,1952,510d47db-495b-a3d9-e040-e00a18064a99
572,12602,2,4000009210,2628,1807,510d47db-495c-a3d9-e040-e00a18064a99
573,12602,1,466953,2620,1807,510d47db-495d-a3d9-e040-e00a18064a99
574,12603,2,4000009211,3928,2480,510d47db-495e-a3d9-e040-e00a18064a99
575,12603,1,466954,3920,2497,510d47db-495f-a3d9-e040-e00a18064a99
576,12604,2,4000009212,2663,1750,510d47db-4960-a3d9-e040-e00a18064a99
577,12604,3,4000009213,2693,1870,510d47db-4961-a3d9-e040-e00a18064a99
578,12604,4,4000009214,2669,1852,510d47db-4962-a3d9-e040-e00a18064a99
579,12604,5,4000009215,2643,1797,510d47db-4963-a3d9-e040-e00a18064a99
580,12604,6,4000009216,2660,2188,510d47db-4964-a3d9-e040-e00a18064a99
581,12604,1,466955,2672,1950,510d47db-4965-a3d9-e040-e00a18064a99
582,12605,2,4000009218,2949,1971,510d47db-4968-a3d9-e040-e00a18064a99
583,12605,1,466957,2949,1972,510d47db-4969-a3d9-e040-e00a18064a99
584,12606,2,4000009223,3554,1426,510d47db-4970-a3d9-e040-e00a18064a99
585,12606,1,466960,3525,1402,510d47db-4971-a3d9-e040-e00a18064a99
586,12607,2,4000009228,3556,2389,510d47db-4978-a3d9-e040-e00a18064a99
587,12607,1,466963,3585,2367,510d47db-4979-a3d9-e040-e00a18064a99
592,12609,2,4000009232,2302,1619,510d47db-497e-a3d9-e040-e00a18064a99
593,12609,3,4000009233,2256,1555,510d47db-497f-a3d9-e040-e00a18064a99
594,12609,4,4000009234,1697,2279,510d47db-4980-a3d9-e040-e00a18064a99
595,12609,1,466965,2312,1727,510d47db-4981-a3d9-e040-e00a18064a99
596,12610,2,4000009240,3393,1881,510d47db-498a-a3d9-e040-e00a18064a99
597,12610,1,466969,3419,1882,510d47db-498b-a3d9-e040-e00a18064a99
598,12611,2,4000009250,2712,1856,510d47db-499a-a3d9-e040-e00a18064a99
599,12611,1,466975,2673,1818,510d47db-499b-a3d9-e040-e00a18064a99
610,12613,2,4000009260,2983,1905,510d47db-49a6-a3d9-e040-e00a18064a99
611,12613,1,466977,2994,1921,510d47db-49a7-a3d9-e040-e00a18064a99
612,12614,2,4000009261,2700,1722,510d47db-49a8-a3d9-e040-e00a18064a99
613,12614,3,4000009262,2668,1717,510d47db-49a9-a3d9-e040-e00a18064a99
614,12614,4,4000009263,2703,1718,510d47db-49aa-a3d9-e040-e00a18064a99
615,12614,5,4000009264,2691,1740,510d47db-49ab-a3d9-e040-e00a18064a99
616,12614,6,4000009265,2665,1766,510d47db-49ac-a3d9-e040-e00a18064a99
617,12614,7,4000009266,2667,1740,510d47db-49ad-a3d9-e040-e00a18064a99
618,12614,8,4000009267,2724,1855,510d47db-49ae-a3d9-e040-e00a18064a99
619,12614,1,466978,2784,1936,510d47db-49af-a3d9-e040-e00a18064a99
628,12616,2,4000009275,2281,1527,510d47db-49b8-a3d9-e040-e00a18064a99
629,12616,3,4000009276,2312,1575,510d47db-49b9-a3d9-e040-e00a18064a99
630,12616,4,4000009277,2574,1934,510d47db-49ba-a3d9-e040-e00a18064a99
631,12616,1,466980,2579,1928,510d47db-49bb-a3d9-e040-e00a18064a99
632,12617,2,4000009286,3008,1951,510d47db-49c6-a3d9-e040-e00a18064a99
633,12617,1,466985,3000,1938,510d47db-49c7-a3d9-e040-e00a18064a99
634,12618,2,4000009287,2910,2090,510d47db-49ca-a3d9-e040-e00a18064a99
635,12618,1,466987,2920,2113,510d47db-49cb-a3d9-e040-e00a18064a99
636,12619,2,4000009317,3574,2388,510d47db-49ee-a3d9-e040-e00a18064a99
637,12619,1,466993,3596,2382,510d47db-49ef-a3d9-e040-e00a18064a99
638,12620,2,4000009319,2820,1762,510d47db-49f2-a3d9-e040-e00a18064a99
639,12620,1,466995,2805,1747,510d47db-49f3-a3d9-e040-e00a18064a99
640,12621,2,4000009327,1792,2738,510d47db-4a00-a3d9-e040-e00a18064a99
641,12621,1,467001,2760,1873,510d47db-4a01-a3d9-e040-e00a18064a99
642,12622,2,4000009328,1852,2759,510d47db-4a02-a3d9-e040-e00a18064a99
643,12622,1,467002,2766,1875,510d47db-4a03-a3d9-e040-e00a18064a99
647,12624,2,4000008153,2615,1691,510d47db-42fc-a3d9-e040-e00a18064a99
648,12624,1,475809,2622,1740,510d47db-42fd-a3d9-e040-e00a18064a99
649,12625,2,4000008159,4848,3133,510d47db-4308-a3d9-e040-e00a18064a99
650,12625,1,475815,4949,3261,510d47db-4309-a3d9-e040-e00a18064a99
651,12626,2,4000008160,5611,3513,510d47db-430a-a3d9-e040-e00a18064a99
652,12626,3,4000008161,5559,3229,510d47db-430b-a3d9-e040-e00a18064a99
653,12626,4,4000008162,5644,3525,510d47db-430c-a3d9-e040-e00a18064a99
654,12626,1,475816,5614,3549,510d47db-430d-a3d9-e040-e00a18064a99
655,12627,2,4000008163,4580,2954,510d47db-430e-a3d9-e040-e00a18064a99
656,12627,1,475817,4617,2990,510d47db-430f-a3d9-e040-e00a18064a99
657,12628,2,4000008164,3133,2001,510d47db-4310-a3d9-e040-e00a18064a99
658,12628,1,475818,3108,2021,510d47db-4311-a3d9-e040-e00a18064a99
659,12629,2,4000008165,3328,2191,510d47db-4312-a3d9-e040-e00a18064a99
660,12629,1,475829,3388,2158,510d47db-4313-a3d9-e040-e00a18064a99
661,12630,2,4000008166,3666,2755,510d47db-4314-a3d9-e040-e00a18064a99
662,12630,1,475830,3661,2758,510d47db-4315-a3d9-e040-e00a18064a99
675,12632,2,4000001313,2910,1904,510d47db-1ff4-a3d9-e040-e00a18064a99
676,12632,3,4000001314,2896,1904,510d47db-1ff5-a3d9-e040-e00a18064a99
677,12632,4,4000001315,2896,1867,510d47db-1ff6-a3d9-e040-e00a18064a99
678,12632,1,474546,2880,1903,510d47db-1ff7-a3d9-e040-e00a18064a99
679,12633,2,4000001316,3236,2249,510d47db-1ff8-a3d9-e040-e00a18064a99
680,12633,3,4000001317,3082,2213,510d47db-1ff9-a3d9-e040-e00a18064a99
681,12633,4,4000001318,3402,2611,510d47db-1ffa-a3d9-e040-e00a18064a99
682,12633,1,474551,3527,2669,510d47db-1ffb-a3d9-e040-e00a18064a99
687,12635,2,4000000922,2122,1514,510d47db-1df0-a3d9-e040-e00a18064a99
688,12635,1,474376,2144,1502,510d47db-1df1-a3d9-e040-e00a18064a99
689,12636,2,4000000055,3495,2282,510d47db-1a3b-a3d9-e040-e00a18064a99
690,12636,3,4000000056,3518,2290,510d47db-1a3c-a3d9-e040-e00a18064a99
691,12636,4,4000000057,3551,2321,510d47db-1a3d-a3d9-e040-e00a18064a99
692,12636,1,476926,3531,2306,510d47db-1a3e-a3d9-e040-e00a18064a99
693,12637,2,4000002069,3302,2174,510d47db-2399-a3d9-e040-e00a18064a99
694,12637,1,474800,3293,2145,510d47db-239a-a3d9-e040-e00a18064a99
695,12638,2,4000013960,4633,2857,510d47db-662e-a3d9-e040-e00a18064a99
696,12638,3,4000013961,4659,2823,510d47db-662f-a3d9-e040-e00a18064a99
697,12638,4,4000013962,4675,2986,510d47db-6630-a3d9-e040-e00a18064a99
698,12638,1,471634,4674,3064,510d47db-6631-a3d9-e040-e00a18064a99
699,12639,2,4000013970,2991,1417,510d47db-663e-a3d9-e040-e00a18064a99
700,12639,3,4000013971,2974,1454,510d47db-663f-a3d9-e040-e00a18064a99
701,12639,4,4000013972,3005,1512,510d47db-6640-a3d9-e040-e00a18064a99
702,12639,1,471640,2995,1514,510d47db-6641-a3d9-e040-e00a18064a99
703,12640,2,4000013973,1494,1585,510d47db-6642-a3d9-e040-e00a18064a99
704,12640,3,4000013974,1452,1727,510d47db-6643-a3d9-e040-e00a18064a99
705,12640,4,4000013975,1478,1594,510d47db-6644-a3d9-e040-e00a18064a99
706,12640,5,4000013976,1461,1710,510d47db-6645-a3d9-e040-e00a18064a99
707,12640,6,4000013977,1465,1584,510d47db-6646-a3d9-e040-e00a18064a99
708,12640,7,4000013978,1456,2118,510d47db-6647-a3d9-e040-e00a18064a99
709,12640,1,471641,1466,2066,510d47db-6648-a3d9-e040-e00a18064a99
710,12641,2,4000013979,2574,1749,510d47db-6649-a3d9-e040-e00a18064a99
711,12641,1,471642,1724,2518,510d47db-664a-a3d9-e040-e00a18064a99
712,12642,2,4000013980,1443,1147,510d47db-664b-a3d9-e040-e00a18064a99
713,12642,3,4000013981,1414,1134,510d47db-664c-a3d9-e040-e00a18064a99
714,12642,4,4000013982,1457,1306,510d47db-664d-a3d9-e040-e00a18064a99
715,12642,1,471643,1452,1291,510d47db-664e-a3d9-e040-e00a18064a99
716,12643,2,4000013983,3611,2406,510d47db-664f-a3d9-e040-e00a18064a99
717,12643,3,4000013984,3735,2464,510d47db-6650-a3d9-e040-e00a18064a99
718,12643,4,4000013985,3729,2460,510d47db-6651-a3d9-e040-e00a18064a99
719,12643,5,4000013986,3703,2427,510d47db-6652-a3d9-e040-e00a18064a99
720,12643,6,4000013987,3734,2436,510d47db-6653-a3d9-e040-e00a18064a99
721,12643,7,4000013988,3619,2452,510d47db-6654-a3d9-e040-e00a18064a99
722,12643,8,4000013989,2572,3690,510d47db-6655-a3d9-e040-e00a18064a99
723,12643,1,471644,3703,2593,510d47db-6656-a3d9-e040-e00a18064a99
724,12644,2,4000013990,3016,1565,510d47db-6657-a3d9-e040-e00a18064a99
725,12644,3,4000013991,3034,1538,510d47db-6658-a3d9-e040-e00a18064a99
726,12644,4,4000013992,3035,1655,510d47db-6659-a3d9-e040-e00a18064a99
727,12644,1,471645,3043,1667,510d47db-665a-a3d9-e040-e00a18064a99
728,12645,2,4000008389,2897,1882,510d47db-4463-a3d9-e040-e00a18064a99
729,12645,3,4000008390,2875,1852,510d47db-4464-a3d9-e040-e00a18064a99
730,12645,4,4000008391,2879,1849,510d47db-4465-a3d9-e040-e00a18064a99
731,12645,1,466403,2915,1981,510d47db-4466-a3d9-e040-e00a18064a99
732,12646,2,4000008395,4166,2488,510d47db-446b-a3d9-e040-e00a18064a99
733,12646,1,466407,4155,2404,510d47db-446c-a3d9-e040-e00a18064a99
734,12647,2,4000008396,1839,2743,510d47db-446d-a3d9-e040-e00a18064a99
735,12647,1,466408,2767,1894,510d47db-446e-a3d9-e040-e00a18064a99
736,12648,2,4000008398,1813,2781,510d47db-4471-a3d9-e040-e00a18064a99
737,12648,1,466410,2785,1900,510d47db-4472-a3d9-e040-e00a18064a99
738,12649,2,4000008400,1955,1362,510d47db-4475-a3d9-e040-e00a18064a99
739,12649,3,4000008401,1947,1331,510d47db-4476-a3d9-e040-e00a18064a99
740,12649,4,4000008402,1947,1357,510d47db-4477-a3d9-e040-e00a18064a99
741,12649,1,466412,1955,1349,510d47db-4478-a3d9-e040-e00a18064a99
742,12650,2,4000008403,3344,2196,510d47db-4479-a3d9-e040-e00a18064a99
743,12650,1,466413,3326,2220,510d47db-447a-a3d9-e040-e00a18064a99
744,12651,2,4000008406,3268,2162,510d47db-447f-a3d9-e040-e00a18064a99
745,12651,1,466418,3351,2280,510d47db-4480-a3d9-e040-e00a18064a99
746,12652,2,4000008407,3345,2229,510d47db-4481-a3d9-e040-e00a18064a99
747,12652,1,466419,3388,2229,510d47db-4482-a3d9-e040-e00a18064a99
748,12653,2,4000008408,3299,2132,510d47db-4483-a3d9-e040-e00a18064a99
749,12653,1,466420,3310,2170,510d47db-4484-a3d9-e040-e00a18064a99
750,12654,2,4000008637,3172,2213,510d47db-4603-a3d9-e040-e00a18064a99
751,12654,1,466586,3215,2244,510d47db-4604-a3d9-e040-e00a18064a99
752,12655,2,4000008638,3177,2369,510d47db-4605-a3d9-e040-e00a18064a99
753,12655,1,466588,3150,2372,510d47db-4606-a3d9-e040-e00a18064a99
754,12656,2,4000008639,2515,1815,510d47db-4607-a3d9-e040-e00a18064a99
755,12656,1,466589,2489,1822,510d47db-4608-a3d9-e040-e00a18064a99
756,12657,2,4000008640,1861,2742,510d47db-4609-a3d9-e040-e00a18064a99
757,12657,1,466590,2728,1857,510d47db-460a-a3d9-e040-e00a18064a99
758,12658,2,4000008904,3293,2076,510d47db-4786-a3d9-e040-e00a18064a99
759,12658,1,466764,3321,2112,510d47db-4787-a3d9-e040-e00a18064a99
780,12662,2,4000008932,2979,1366,510d47db-47ac-a3d9-e040-e00a18064a99
781,12662,3,4000008933,3034,1408,510d47db-47ad-a3d9-e040-e00a18064a99
782,12662,4,4000008934,3007,1468,510d47db-47ae-a3d9-e040-e00a18064a99
783,12662,1,466776,3035,1498,510d47db-47af-a3d9-e040-e00a18064a99
784,12663,2,4000008937,2538,1882,510d47db-47b0-a3d9-e040-e00a18064a99
785,12663,3,4000008938,2517,1846,510d47db-47b1-a3d9-e040-e00a18064a99
786,12663,4,4000008939,2531,1945,510d47db-47b2-a3d9-e040-e00a18064a99
787,12663,1,466777,2517,1929,510d47db-47b3-a3d9-e040-e00a18064a99
788,12664,2,4000008940,2723,1950,510d47db-47b4-a3d9-e040-e00a18064a99
789,12664,1,466778,2732,1965,510d47db-47b5-a3d9-e040-e00a18064a99
790,12665,2,4000008941,4274,1718,510d47db-47b6-a3d9-e040-e00a18064a99
791,12665,3,4000008942,4331,1768,510d47db-47b7-a3d9-e040-e00a18064a99
792,12665,4,4000008943,4316,1867,510d47db-47b8-a3d9-e040-e00a18064a99
793,12665,1,466779,4330,1855,510d47db-47b9-a3d9-e040-e00a18064a99
794,12666,2,4000014000,3095,3094,510d47db-6667-a3d9-e040-e00a18064a99
795,12666,3,4000014001,3117,3073,510d47db-6668-a3d9-e040-e00a18064a99
796,12666,4,4000014002,3095,3103,510d47db-6669-a3d9-e040-e00a18064a99
797,12666,1,471651,3073,3095,510d47db-666a-a3d9-e040-e00a18064a99
806,12668,2,4000014010,3821,2481,510d47db-6673-a3d9-e040-e00a18064a99
807,12668,3,4000014011,3809,2497,510d47db-6674-a3d9-e040-e00a18064a99
808,12668,4,4000014012,3855,2637,510d47db-6675-a3d9-e040-e00a18064a99
809,12668,1,471653,3855,2644,510d47db-6676-a3d9-e040-e00a18064a99
810,12669,2,4000014017,2927,2317,510d47db-667d-a3d9-e040-e00a18064a99
811,12669,1,471656,2948,2294,510d47db-667e-a3d9-e040-e00a18064a99
812,12670,2,4000014018,3535,2307,510d47db-667f-a3d9-e040-e00a18064a99
813,12670,1,471657,3528,2332,510d47db-6680-a3d9-e040-e00a18064a99
814,12671,2,4000014020,3426,2304,510d47db-6683-a3d9-e040-e00a18064a99
815,12671,1,471667,3383,2257,510d47db-6684-a3d9-e040-e00a18064a99
816,12672,2,4000014021,2820,1865,510d47db-6685-a3d9-e040-e00a18064a99
817,12672,1,471668,2828,1867,510d47db-6686-a3d9-e040-e00a18064a99
818,12673,2,4000014022,2939,2298,510d47db-6687-a3d9-e040-e00a18064a99
819,12673,1,471669,2930,2308,510d47db-6688-a3d9-e040-e00a18064a99
820,12674,2,4000010545,3078,1938,510d47db-5188-a3d9-e040-e00a18064a99
821,12674,1,468673,3081,1956,510d47db-5189-a3d9-e040-e00a18064a99
822,12675,2,4000010548,2925,1889,510d47db-518e-a3d9-e040-e00a18064a99
823,12675,1,468676,2940,1945,510d47db-518f-a3d9-e040-e00a18064a99
830,12678,2,4000008410,3671,2358,510d47db-4487-a3d9-e040-e00a18064a99
831,12678,1,466422,3595,2356,510d47db-4488-a3d9-e040-e00a18064a99
862,12686,2,4000009678,1911,1330,510d47db-4c26-a3d9-e040-e00a18064a99
863,12686,1,467218,1934,1300,510d47db-4c27-a3d9-e040-e00a18064a99
866,12688,2,4000009681,3211,2021,510d47db-4c2c-a3d9-e040-e00a18064a99
867,12688,1,467221,3190,1998,510d47db-4c2d-a3d9-e040-e00a18064a99
868,12689,2,4000008650,2629,1821,510d47db-4619-a3d9-e040-e00a18064a99
869,12689,1,466597,2600,1811,510d47db-461a-a3d9-e040-e00a18064a99
875,12692,2,4000008655,2883,2025,510d47db-4620-a3d9-e040-e00a18064a99
876,12692,1,466601,2864,2418,510d47db-4621-a3d9-e040-e00a18064a99
881,12694,2,4000008660,3512,2334,510d47db-4628-a3d9-e040-e00a18064a99
882,12694,1,466614,3508,2317,510d47db-4629-a3d9-e040-e00a18064a99
883,12695,2,4000008944,4592,2990,510d47db-47ba-a3d9-e040-e00a18064a99
884,12695,1,466780,4592,2978,510d47db-47bb-a3d9-e040-e00a18064a99
885,12696,2,4000008945,2905,1855,510d47db-47bc-a3d9-e040-e00a18064a99
886,12696,1,466781,2901,1846,510d47db-47bd-a3d9-e040-e00a18064a99
887,12697,2,4000008947,2910,2116,510d47db-47c0-a3d9-e040-e00a18064a99
888,12697,1,466783,2884,2083,510d47db-47c1-a3d9-e040-e00a18064a99
889,12698,2,4000008948,3299,2087,510d47db-47c2-a3d9-e040-e00a18064a99
890,12698,1,466784,3291,2088,510d47db-47c3-a3d9-e040-e00a18064a99
893,12700,2,4000008950,4331,1781,510d47db-47c6-a3d9-e040-e00a18064a99
894,12700,3,4000008951,4311,1760,510d47db-47c7-a3d9-e040-e00a18064a99
895,12700,4,4000008952,4350,1863,510d47db-47c8-a3d9-e040-e00a18064a99
896,12700,1,466786,4350,1872,510d47db-47c9-a3d9-e040-e00a18064a99
905,12702,2,4000008960,2972,2072,510d47db-47d2-a3d9-e040-e00a18064a99
906,12702,1,466788,2970,2067,510d47db-47d3-a3d9-e040-e00a18064a99
907,12703,2,4000008961,2901,2108,510d47db-47d4-a3d9-e040-e00a18064a99
908,12703,1,466792,2893,2093,510d47db-47d5-a3d9-e040-e00a18064a99
909,12704,2,4000008962,4600,2775,510d47db-47d6-a3d9-e040-e00a18064a99
910,12704,3,4000008963,4659,2857,510d47db-47d7-a3d9-e040-e00a18064a99
911,12704,4,4000008964,4635,2769,510d47db-47d8-a3d9-e040-e00a18064a99
912,12704,1,466793,4586,2803,510d47db-47d9-a3d9-e040-e00a18064a99
913,12705,2,4000008965,2454,1572,510d47db-47da-a3d9-e040-e00a18064a99
914,12705,1,466794,2458,1565,510d47db-47db-a3d9-e040-e00a18064a99
915,12706,2,4000008967,3067,1943,510d47db-47de-a3d9-e040-e00a18064a99
916,12706,1,466796,3056,1910,510d47db-47df-a3d9-e040-e00a18064a99
919,12708,2,4000008974,3022,1898,510d47db-47ea-a3d9-e040-e00a18064a99
920,12708,1,466801,3064,1911,510d47db-47eb-a3d9-e040-e00a18064a99
921,12709,2,4000008978,2910,1905,510d47db-47f0-a3d9-e040-e00a18064a99
922,12709,1,466803,2931,1918,510d47db-47f1-a3d9-e040-e00a18064a99
923,12710,2,4000010560,3215,2264,510d47db-51a4-a3d9-e040-e00a18064a99
924,12710,1,468686,3239,2282,510d47db-51a5-a3d9-e040-e00a18064a99
925,12711,2,4000010562,3228,2283,510d47db-51a8-a3d9-e040-e00a18064a99
926,12711,1,468688,3230,2304,510d47db-51a9-a3d9-e040-e00a18064a99
927,12712,2,4000010573,2846,2194,510d47db-51bc-a3d9-e040-e00a18064a99
928,12712,3,4000010574,2879,2235,510d47db-51bd-a3d9-e040-e00a18064a99
929,12712,4,4000010575,2891,2335,510d47db-51be-a3d9-e040-e00a18064a99
930,12712,1,468697,2880,2300,510d47db-51bf-a3d9-e040-e00a18064a99
931,12713,2,4000010578,4006,4280,510d47db-51c4-a3d9-e040-e00a18064a99
932,12713,1,468700,3960,4274,510d47db-51c5-a3d9-e040-e00a18064a99
933,12714,2,4000010581,2867,1985,510d47db-51ca-a3d9-e040-e00a18064a99
934,12714,1,468703,2846,1937,510d47db-51cb-a3d9-e040-e00a18064a99
935,12715,2,4000011448,3237,2622,510d47db-574e-a3d9-e040-e00a18064a99
936,12715,1,476154,3258,2627,510d47db-574f-a3d9-e040-e00a18064a99
937,12716,2,4000011451,3303,2270,510d47db-5754-a3d9-e040-e00a18064a99
938,12716,1,476157,3297,2247,510d47db-5755-a3d9-e040-e00a18064a99
939,12717,2,4000011452,2161,1183,510d47db-5756-a3d9-e040-e00a18064a99
940,12717,3,4000011453,2144,1173,510d47db-5757-a3d9-e040-e00a18064a99
941,12717,4,4000011454,2156,1266,510d47db-5758-a3d9-e040-e00a18064a99
942,12717,1,476158,2169,1256,510d47db-5759-a3d9-e040-e00a18064a99
943,12718,2,4000011455,3391,2239,510d47db-575a-a3d9-e040-e00a18064a99
944,12718,1,476159,3375,2222,510d47db-575b-a3d9-e040-e00a18064a99
945,12719,2,4000011456,3043,1923,510d47db-575c-a3d9-e040-e00a18064a99
946,12719,1,476160,3068,1942,510d47db-575d-a3d9-e040-e00a18064a99
951,12721,2,4000011460,3474,2282,510d47db-5762-a3d9-e040-e00a18064a99
952,12721,1,476163,3482,2295,510d47db-5763-a3d9-e040-e00a18064a99
953,12722,2,4000009682,3421,2056,510d47db-4c2e-a3d9-e040-e00a18064a99
954,12722,1,467222,3385,2041,510d47db-4c2f-a3d9-e040-e00a18064a99
955,12723,2,4000009689,3803,2517,510d47db-4c3a-a3d9-e040-e00a18064a99
956,12723,3,4000009690,3807,2522,510d47db-4c3b-a3d9-e040-e00a18064a99
957,12723,4,4000009691,3822,2500,510d47db-4c3c-a3d9-e040-e00a18064a99
958,12723,1,467227,3788,2493,510d47db-4c3d-a3d9-e040-e00a18064a99
959,12724,2,4000009692,4311,2548,510d47db-4c3e-a3d9-e040-e00a18064a99
960,12724,3,4000009693,4291,2497,510d47db-4c3f-a3d9-e040-e00a18064a99
961,12724,4,4000009694,4295,2574,510d47db-4c40-a3d9-e040-e00a18064a99
962,12724,1,467228,4309,2544,510d47db-4c41-a3d9-e040-e00a18064a99
963,12725,2,4000009705,3543,2360,510d47db-4c4e-a3d9-e040-e00a18064a99
964,12725,1,467235,3604,2390,510d47db-4c4f-a3d9-e040-e00a18064a99
965,12726,2,4000009706,3587,2381,510d47db-4c50-a3d9-e040-e00a18064a99
966,12726,1,467236,3599,2385,510d47db-4c51-a3d9-e040-e00a18064a99
971,12728,2,4000009722,3291,2084,510d47db-4c68-a3d9-e040-e00a18064a99
972,12728,1,467246,3285,2109,510d47db-4c69-a3d9-e040-e00a18064a99
973,12729,2,4000009723,3498,2112,510d47db-4c6a-a3d9-e040-e00a18064a99
974,12729,1,467247,3521,2093,510d47db-4c6b-a3d9-e040-e00a18064a99
979,12731,2,4000011464,2209,1411,510d47db-5768-a3d9-e040-e00a18064a99
980,12731,1,476166,2221,1413,510d47db-5769-a3d9-e040-e00a18064a99
981,12732,2,4000011465,3077,1932,510d47db-576a-a3d9-e040-e00a18064a99
982,12732,1,476167,3064,1904,510d47db-576b-a3d9-e040-e00a18064a99
983,12733,2,4000011466,3056,1908,510d47db-576c-a3d9-e040-e00a18064a99
984,12733,1,476168,3093,1921,510d47db-576d-a3d9-e040-e00a18064a99
998,12736,2,4000008178,3429,2215,510d47db-4322-a3d9-e040-e00a18064a99
